Gene stable ID,Strand,Chromosome/scaffold name,Gene description,Gene start (bp),Gene end (bp),Transcription start site (TSS)
Zm00001eb179220,-1,4,Zm00001e022406,82615430,82616402,82616402
Zm00001eb000720,-1,1,Zm00001e000077,2869576,2874482,2874482
Zm00001eb093600,-1,2,Zm00001e119251,154100944,154102103,154102103
Zm00001eb023780,1,1,Zm00001e002368,95697323,95699508,95697335
Zm00001eb023780,1,1,Zm00001e002368,95697323,95699508,95697323
Zm00001eb233700,1,5,Zm00001e130587,91084601,91089249,91084601
Zm00001eb062150,1,1,Zm00001e006134,298963085,298963554,298963085
Zm00001eb280320,-1,6,Zm00001e148701,126905326,126905922,126905922
Zm00001eb073070,1,2,Zm00001e115623,15795367,15795972,15795367
Zm00001eb161070,-1,3,Zm00001e127864,228173292,228173849,228173849
Zm00001eb138460,-1,3,Zm00001e018374,139159569,139160438,139160438
Zm00001eb411130,1,10,Zm00001e039774,31343909,31348202,31343909
Zm00001eb411130,1,10,Zm00001e039774,31343909,31348202,31344163
Zm00001eb411130,1,10,Zm00001e039774,31343909,31348202,31344221
Zm00001eb411130,1,10,Zm00001e039774,31343909,31348202,31344160
Zm00001eb346000,-1,8,Zm00001e026740,84208773,84209451,84209451
Zm00001eb410370,-1,10,Zm00001e039703,24957415,24960834,24960834
Zm00001eb101820,1,2,Zm00001e010057,194778844,194791103,194778844
Zm00001eb101820,1,2,Zm00001e010057,194778844,194791103,194783260
Zm00001eb383060,-1,9,Zm00001e037076,65326924,65347894,65347894
Zm00001eb383060,-1,9,Zm00001e037076,65326924,65347894,65347795
Zm00001eb271710,-1,6,Zm00001e030114,91170253,91171341,91171341
Zm00001eb223340,1,5,Zm00001e012832,36746622,36748107,36746622
Zm00001eb223340,1,5,Zm00001e012832,36746622,36748107,36746808
Zm00001eb395510,-1,9,Zm00001e038280,139415595,139419460,139419460
Zm00001eb193990,1,4,Zm00001e113328,185176256,185176990,185176256
Zm00001eb032500,1,1,Zm00001e003301,181853668,181858354,181853738
Zm00001eb032500,1,1,Zm00001e003301,181853668,181858354,181853668
Zm00001eb410520,-1,10,Zm00001e155243,25713147,25713770,25713770
Zm00001eb311180,1,7,Zm00001e033965,104857927,104860142,104857927
Zm00001eb153050,1,3,Zm00001e019803,202505484,202506952,202505484
Zm00001eb040580,-1,1,Zm00001e004041,213912796,213914711,213914711
Zm00001eb040580,-1,1,Zm00001e004041,213912796,213914711,213914629
Zm00001eb069690,1,2,Zm00001e006861,8389816,8394063,8389816
Zm00001eb421810,1,10,Zm00001e157592,116052912,116054773,116052912
Zm00001eb093170,1,2,Zm00001e009185,150536738,150537370,150536738
Zm00001eb048700,1,1,Zm00001e004856,250348689,250367932,250348689
Zm00001eb048700,1,1,Zm00001e004856,250348689,250367932,250348777
Zm00001eb267820,-1,6,Zm00001e029735,56358778,56359976,56359976
Zm00001eb129070,-1,3,Zm00001e123051,45591775,45592398,45592398
Zm00001eb123930,-1,3,Zm00001e016867,15887565,15888880,15888880
Zm00001eb360620,-1,8,Zm00001e028097,155840954,155854675,155854675
Zm00001eb360620,-1,8,Zm00001e028097,155840954,155854675,155848827
Zm00001eb170000,1,4,Zm00001e108894,22449783,22450112,22449783
Zm00001eb399320,1,9,Zm00001e154217,150804140,150805235,150804140
Zm00001eb114950,-1,2,Zm00001e011291,235128172,235131180,235131180
Zm00001eb236250,-1,5,Zm00001e014076,123845903,123849788,123849788
Zm00001eb129670,1,3,Zm00001e123196,49778802,49779892,49778802
Zm00001eb151960,-1,3,Zm00001e127071,198540680,198541150,198541150
Zm00001eb285370,-1,6,Zm00001e031400,148189165,148190079,148190079
Zm00001eb201310,-1,4,Zm00001e114158,214430077,214430934,214430934
Zm00001eb170750,1,4,Zm00001e021547,26906979,26910908,26906979
Zm00001eb147270,-1,3,Zm00001e126615,181685831,181688745,181688745
Zm00001eb039540,1,1,Zm00001e003938,209750528,209752743,209750528
Zm00001eb223690,-1,5,Zm00001e012869,38667994,38668948,38668948
Zm00001eb016490,1,1,Zm00001e001626,57765918,57767099,57765918
Zm00001eb213300,-1,5,Zm00001e011901,4969265,4970638,4970638
Zm00001eb015340,1,1,Zm00001e001515,52604238,52613585,52604351
Zm00001eb015340,1,1,Zm00001e001515,52604238,52613585,52604238
Zm00001eb253090,1,5,Zm00001e015684,212051701,212058034,212052935
Zm00001eb253090,1,5,Zm00001e015684,212051701,212058034,212051701
Zm00001eb394760,1,9,Zm00001e038208,135270706,135275762,135270807
Zm00001eb394760,1,9,Zm00001e038208,135270706,135275762,135270706
Zm00001eb408950,-1,10,Zm00001e039564,15006235,15009145,15009145
Zm00001eb106060,1,2,Zm00001e010481,210077227,210083434,210077227
Zm00001eb106060,1,2,Zm00001e010481,210077227,210083434,210078697
Zm00001eb106060,1,2,Zm00001e010481,210077227,210083434,210077340
Zm00001eb016710,-1,1,Zm00001e001650,59473541,59476892,59476892
Zm00001eb066700,1,2,Zm00001e006588,2665144,2666921,2665144
Zm00001eb228460,-1,5,Zm00001e013312,64791609,64792836,64792836
Zm00001eb186920,-1,4,Zm00001e023199,159136090,159139394,159139394
Zm00001eb184350,-1,4,Zm00001e022934,140580448,140584053,140584053
Zm00001eb428040,-1,10,Zm00001e041377,137432648,137433274,137433274
Zm00001eb279700,-1,6,Zm00001e148636,123901539,123908160,123908160
Zm00001eb229250,-1,5,Zm00001e013383,68405797,68408406,68408332
Zm00001eb229250,-1,5,Zm00001e013383,68405797,68408406,68408406
Zm00001eb229250,-1,5,Zm00001e013383,68405797,68408406,68408282
Zm00001eb229250,-1,5,Zm00001e013383,68405797,68408406,68408096
Zm00001eb286290,-1,6,Zm00001e031498,151849929,151856504,151856504
Zm00001eb299920,-1,7,Zm00001e032803,5139115,5140697,5140697
Zm00001eb299920,-1,7,Zm00001e032803,5139115,5140697,5140690
Zm00001eb027960,-1,1,Zm00001e002818,144570088,144571640,144571622
Zm00001eb027960,-1,1,Zm00001e002818,144570088,144571640,144571640
Zm00001eb231670,1,5,Zm00001e013599,78750366,78751551,78750366
Zm00001eb391630,1,9,Zm00001e037902,122463914,122464458,122463914
Zm00001eb255910,-1,5,Zm00001e015951,218324993,218325490,218325490
Zm00001eb069180,-1,2,Zm00001e006815,7036555,7039765,7039765
Zm00001eb015410,1,1,Zm00001e101473,52687994,52693355,52687994
Zm00001eb015410,1,1,Zm00001e101473,52687994,52693355,52688046
Zm00001eb156460,-1,3,Zm00001e020134,213068127,213069819,213069819
Zm00001eb314000,-1,7,Zm00001e034255,126551066,126553298,126553298
Zm00001eb293450,1,6,Zm00001e032194,171371429,171373586,171371429
Zm00001eb398110,1,9,Zm00001e038525,147085660,147086775,147085660
Zm00001eb389260,-1,9,Zm00001e037682,111194467,111198677,111198677
Zm00001eb225390,1,5,Zm00001e013044,50138601,50143995,50138727
Zm00001eb225390,1,5,Zm00001e013044,50138601,50143995,50138601
Zm00001eb050600,1,1,Zm00001e106898,257461315,257479983,257461315
Zm00001eb105610,1,2,Zm00001e010440,208610550,208612222,208610550
Zm00001eb252130,-1,5,Zm00001e133730,209166350,209194841,209194841
Zm00001eb175180,1,4,Zm00001e021965,46892927,46923551,46892927
Zm00001eb175180,1,4,Zm00001e021965,46892927,46923551,46892936
Zm00001eb362220,1,8,Zm00001e143517,162825427,162825729,162825427
Zm00001eb419430,-1,10,Zm00001e040564,100468577,100472682,100472682
Zm00001eb086960,-1,2,Zm00001e008539,90268385,90270127,90270127
Zm00001eb098420,1,2,Zm00001e009717,180865733,180866967,180865733
Zm00001eb327170,1,7,Zm00001e035520,173933997,173938942,173933997
Zm00001eb039650,-1,1,Zm00001e003949,210055771,210057636,210057636
Zm00001eb324050,1,7,Zm00001e035231,166151128,166151724,166151128
Zm00001eb180690,-1,4,Zm00001e022567,98428837,98429834,98429834
Zm00001eb197620,1,4,Zm00001e024182,196981583,196987355,196981583
Zm00001eb010310,1,1,Zm00001e001005,32509063,32512897,32509063
Zm00001eb435050,-1,scaf_33,Zm00001e042081.m1,125751,127348,127348
Zm00001eb435050,-1,scaf_33,Zm00001e042081.m1,125751,127348,126878
Zm00001eb033120,-1,1,Zm00001e003356,184673369,184677165,184677165
Zm00001eb435900,1,scaf_48,Zm00001e158825,60098,63859,60098
Zm00001eb369240,1,8,Zm00001e028889,177721255,177724346,177721255
Zm00001eb051230,-1,1,Zm00001e005090,260358655,260359739,260359700
Zm00001eb051230,-1,1,Zm00001e005090,260358655,260359739,260359739
Zm00001eb229160,1,5,Zm00001e013372,67980522,67983861,67980522
Zm00001eb203570,-1,4,Zm00001e024769,228511044,228534212,228533871
Zm00001eb203570,-1,4,Zm00001e024769,228511044,228534212,228534212
Zm00001eb203570,-1,4,Zm00001e024769,228511044,228534212,228534112
Zm00001eb244390,1,5,Zm00001e014864,178322012,178324501,178322399
Zm00001eb244390,1,5,Zm00001e014864,178322012,178324501,178322310
Zm00001eb244390,1,5,Zm00001e014864,178322012,178324501,178322012
Zm00001eb244390,1,5,Zm00001e014864,178322012,178324501,178322398
Zm00001eb306830,1,7,Zm00001e033458,46980579,46981679,46980579
Zm00001eb107060,1,2,Zm00001e010570,212543359,212544398,212543359
Zm00001eb368860,-1,8,Zm00001e144035,176849129,176851944,176851944
Zm00001eb335840,1,8,Zm00001e139560,14528870,14536250,14528870
Zm00001eb249260,1,5,Zm00001e015307,195456955,195466326,195456955
Zm00001eb311060,1,7,Zm00001e033954,103794124,103795241,103794124
Zm00001eb430140,-1,10,Zm00001e158426,142835932,142836543,142836543
Zm00001eb290140,1,6,Zm00001e031882,164263985,164265327,164263985
Zm00001eb099240,-1,2,Zm00001e009800,184391681,184394520,184394520
Zm00001eb099240,-1,2,Zm00001e009800,184391681,184394520,184393917
Zm00001eb099240,-1,2,Zm00001e009800,184391681,184394520,184394514
Zm00001eb424350,-1,10,Zm00001e041024,125779034,125781723,125781618
Zm00001eb424350,-1,10,Zm00001e041024,125779034,125781723,125781723
Zm00001eb190800,1,4,Zm00001e113048,174557846,174559120,174557846
Zm00001eb271010,1,6,Zm00001e030040,84360430,84362801,84360430
Zm00001eb235330,1,5,Zm00001e013973,110808014,110809764,110808014
Zm00001eb252050,1,5,Zm00001e015580,208957496,208961317,208957496
Zm00001eb252050,1,5,Zm00001e015580,208957496,208961317,208957510
Zm00001eb195770,1,4,Zm00001e024028,190920332,190922096,190920332
Zm00001eb356290,-1,8,Zm00001e027683,138992939,138993761,138993761
Zm00001eb293970,1,6,Zm00001e032241,172601235,172604708,172601241
Zm00001eb293970,1,6,Zm00001e032241,172601235,172604708,172601235
Zm00001eb102210,-1,2,Zm00001e010099,197014644,197016213,197016213
Zm00001eb221970,1,5,Zm00001e012705,31184359,31192433,31184359
Zm00001eb200050,-1,4,Zm00001e024402,206500870,206516423,206516423
Zm00001eb017730,-1,1,Zm00001e001747,63146472,63170822,63170822
Zm00001eb127560,-1,3,Zm00001e122827,35606314,35613921,35613921
Zm00001eb297740,1,6,Zm00001e032605,179915345,179925738,179915345
Zm00001eb297740,1,6,Zm00001e032605,179915345,179925738,179915451
Zm00001eb434090,1,10,Zm00001e041970,150946932,150956087,150946932
Zm00001eb292810,1,6,Zm00001e149841,170099977,170100261,170099977
Zm00001eb317360,-1,7,Zm00001e137883,141455122,141455430,141455430
Zm00001eb036740,-1,1,Zm00001e105310,199000892,199001482,199001482
Zm00001eb191670,1,4,Zm00001e023625,177079924,177081656,177079924
Zm00001eb292920,1,6,Zm00001e032145,170400926,170405569,170400926
Zm00001eb408790,1,10,Zm00001e039551,13586806,13594450,13586977
Zm00001eb408790,1,10,Zm00001e039551,13586806,13594450,13586806
Zm00001eb311730,-1,7,Zm00001e034028,109894729,109897035,109896845
Zm00001eb311730,-1,7,Zm00001e034028,109894729,109897035,109897035
Zm00001eb003300,-1,1,Zm00001e100273,8782852,8790018,8790018
Zm00001eb400040,1,9,Zm00001e154266,152778760,152779591,152778760
Zm00001eb296980,1,6,Zm00001e150076,178026892,178027182,178026892
Zm00001eb262320,-1,6,Zm00001e144711,17264785,17268510,17268510
Zm00001eb000930,-1,1,Zm00001e000097,3280308,3282259,3282259
Zm00001eb187550,-1,4,Zm00001e023254,162128444,162129081,162129081
Zm00001eb092520,-1,2,Zm00001e119052,146862186,146862770,146862692
Zm00001eb092520,-1,2,Zm00001e119052,146862186,146862770,146862770
Zm00001eb051670,-1,1,Zm00001e107009,262031157,262031378,262031378
Zm00001eb148130,-1,3,Zm00001e019296,185093948,185095922,185095922
Zm00001eb071600,1,2,Zm00001e007024,12275847,12277673,12275847
Zm00001eb198490,1,4,Zm00001e024257,200960347,200974299,200960347
Zm00001eb186140,-1,4,Zm00001e023121,154589979,154591343,154591343
Zm00001eb273460,-1,6,Zm00001e030285,98641932,98646024,98646024
Zm00001eb390340,1,9,Zm00001e037786,117235275,117237507,117235275
Zm00001eb258100,1,5,Zm00001e016145,222573640,222577411,222573697
Zm00001eb258100,1,5,Zm00001e016145,222573640,222577411,222573640
Zm00001eb157860,1,3,Zm00001e020267,217808010,217823551,217808043
Zm00001eb157860,1,3,Zm00001e020267,217808010,217823551,217808010
Zm00001eb275000,-1,6,Zm00001e030434,105495552,105498816,105498816
Zm00001eb432630,-1,10,Zm00001e041832,148727547,148728998,148728998
Zm00001eb347970,1,8,Zm00001e026942,99044661,99044986,99044661
Zm00001eb079410,1,2,Zm00001e007792,38568943,38574938,38568943
Zm00001eb426290,1,10,Zm00001e041205,132308188,132309988,132308188
Zm00001eb367950,1,8,Zm00001e028772,175407080,175408810,175407080
Zm00001eb366950,-1,8,Zm00001e028697,173361363,173363180,173363180
Zm00001eb232650,1,5,Zm00001e130404,83919613,83920452,83919613
Zm00001eb119990,1,3,Zm00001e016463,3512725,3516408,3512725
Zm00001eb079720,-1,2,Zm00001e007814,39399800,39404156,39404156
Zm00001eb227530,-1,5,Zm00001e013231,61144209,61144957,61144957
Zm00001eb090980,-1,2,Zm00001e008966,132272690,132277067,132277067
Zm00001eb237110,1,5,Zm00001e014161,133995294,133997759,133995294
Zm00001eb413410,1,10,Zm00001e039975,61533308,61535456,61533314
Zm00001eb413410,1,10,Zm00001e039975,61533308,61535456,61533308
Zm00001eb168190,-1,4,Zm00001e021298,12654310,12659689,12659685
Zm00001eb168190,-1,4,Zm00001e021298,12654310,12659689,12659689
Zm00001eb321860,-1,7,Zm00001e138371,156448204,156448818,156448818
Zm00001eb019840,-1,1,Zm00001e001971,72506052,72509407,72509407
Zm00001eb132030,-1,3,Zm00001e123848,74769098,74769553,74769553
Zm00001eb398080,-1,9,Zm00001e154118,147021853,147026116,147026116
Zm00001eb319950,1,7,Zm00001e138201,150335318,150336742,150335318
Zm00001eb334480,-1,8,Zm00001e025652,8769838,8775463,8775463
Zm00001eb326980,1,7,Zm00001e035503,173191348,173192810,173191348
Zm00001eb308420,1,7,Zm00001e033636,75267818,75269744,75267851
Zm00001eb308420,1,7,Zm00001e033636,75267818,75269744,75267818
Zm00001eb355500,1,8,Zm00001e027615,136650416,136651373,136650416
Zm00001eb107130,-1,2,Zm00001e010576,212630207,212640699,212640699
Zm00001eb267620,1,6,Zm00001e029715,52602438,52605032,52602441
Zm00001eb267620,1,6,Zm00001e029715,52602438,52605032,52602438
Zm00001eb107720,1,2,Zm00001e010627,214203467,214216144,214203467
Zm00001eb107720,1,2,Zm00001e010627,214203467,214216144,214203581
Zm00001eb087460,-1,2,Zm00001e008599,97793984,97816095,97816095
Zm00001eb078850,-1,2,Zm00001e007730,35926173,35945022,35945022
Zm00001eb078850,-1,2,Zm00001e007730,35926173,35945022,35944937
Zm00001eb057350,-1,1,Zm00001e005689,283193743,283194961,283194948
Zm00001eb057350,-1,1,Zm00001e005689,283193743,283194961,283194961
Zm00001eb057350,-1,1,Zm00001e005689,283193743,283194961,283194830
Zm00001eb334280,-1,8,Zm00001e025633,8178334,8182294,8182294
Zm00001eb305770,1,7,Zm00001e033351,35363659,35364287,35363659
Zm00001eb279790,-1,6,Zm00001e030874,124398580,124410146,124410075
Zm00001eb279790,-1,6,Zm00001e030874,124398580,124410146,124410146
Zm00001eb087670,1,2,Zm00001e008630,101683200,101693907,101683200
Zm00001eb087670,1,2,Zm00001e008630,101683200,101693907,101683365
Zm00001eb089260,-1,2,Zm00001e008787,115230384,115235482,115235482
Zm00001eb433030,1,10,Zm00001e041867,149391305,149395992,149391385
Zm00001eb433030,1,10,Zm00001e041867,149391305,149395992,149391305
Zm00001eb402550,1,9,Zm00001e038931,158057702,158059855,158057702
Zm00001eb402550,1,9,Zm00001e038931,158057702,158059855,158057976
Zm00001eb165550,-1,4,Zm00001e021054,3850064,3852826,3852826
Zm00001eb165550,-1,4,Zm00001e021054,3850064,3852826,3852413
Zm00001eb192350,1,4,Zm00001e023690,178903516,178907394,178903516
Zm00001eb157200,-1,3,Zm00001e020199,215719228,215719578,215719578
Zm00001eb202240,1,4,Zm00001e024634,220195298,220196481,220195298
Zm00001eb140430,1,3,Zm00001e018564,148875474,148877301,148875474
Zm00001eb085800,-1,2,Zm00001e117207,76369909,76370815,76370815
Zm00001eb166590,1,4,Zm00001e021145,6091088,6091703,6091088
Zm00001eb072360,1,2,Zm00001e007100,14097531,14099852,14097531
Zm00001eb005890,1,1,Zm00001e000575,16705144,16706011,16705144
Zm00001eb069390,1,2,Zm00001e006832,7321183,7329390,7321183
Zm00001eb069390,1,2,Zm00001e006832,7321183,7329390,7321283
Zm00001eb359290,1,8,Zm00001e027968,150757901,150758775,150757901
Zm00001eb322890,1,7,Zm00001e035121,162705164,162707026,162705164
Zm00001eb317550,1,7,Zm00001e137901,142087533,142088868,142087533
Zm00001eb253400,1,5,Zm00001e015711,212650316,212651421,212650316
Zm00001eb078430,-1,2,Zm00001e007685,34025361,34026186,34026186
Zm00001eb290710,-1,6,Zm00001e149721,165509806,165513534,165513534
Zm00001eb113130,-1,2,Zm00001e121369,229397160,229397470,229397470
Zm00001eb311240,1,7,Zm00001e033969,105054981,105056394,105054981
Zm00001eb172910,1,4,Zm00001e021763,36625636,36639228,36625636
Zm00001eb163640,-1,3,Zm00001e020862,236087106,236088258,236088258
Zm00001eb046600,1,1,Zm00001e004643,240327889,240328797,240327889
Zm00001eb206820,-1,4,Zm00001e025109,243856317,243857393,243857393
Zm00001eb409540,-1,10,Zm00001e039620,18443191,18445974,18445854
Zm00001eb409540,-1,10,Zm00001e039620,18443191,18445974,18445974
Zm00001eb197570,1,4,Zm00001e024178,196756297,196757512,196756297
Zm00001eb351310,1,8,Zm00001e027236,119063096,119080416,119063096
Zm00001eb351310,1,8,Zm00001e027236,119063096,119080416,119063228
Zm00001eb048090,1,1,Zm00001e004782,247034862,247051510,247034862
Zm00001eb163680,-1,3,Zm00001e128045,236143417,236143719,236143719
Zm00001eb181460,-1,4,Zm00001e111312,113607620,113607988,113607988
Zm00001eb000020,-1,1,Zm00001e000002,41214,46762,46050
Zm00001eb000020,-1,1,Zm00001e000002,41214,46762,43902
Zm00001eb000020,-1,1,Zm00001e000002,41214,46762,46039
Zm00001eb000020,-1,1,Zm00001e000002,41214,46762,46762
Zm00001eb298270,1,7,Zm00001e032657,1246996,1248394,1246996
Zm00001eb023380,-1,1,Zm00001e002333,92443352,92445122,92445122
Zm00001eb442300,1,scaf_532,Zm00001e042216,5159,6896,5159
Zm00001eb172080,-1,4,Zm00001e021682,32639789,32641908,32641908
Zm00001eb370780,1,8,Zm00001e144141,180554971,180555288,180554971
Zm00001eb135820,1,3,Zm00001e018085,122464398,122466944,122464398
Zm00001eb413160,1,10,Zm00001e039950,59271285,59275492,59271285
Zm00001eb413160,1,10,Zm00001e039950,59271285,59275492,59271347
Zm00001eb130260,1,3,Zm00001e017496,54961178,54965222,54961178
Zm00001eb360590,-1,8,Zm00001e028093,155735844,155750215,155750215
Zm00001eb360590,-1,8,Zm00001e028093,155735844,155750215,155750010
Zm00001eb019480,1,1,Zm00001e001935,70580786,70595429,70580786
Zm00001eb048000,-1,1,Zm00001e004777,246641234,246663436,246663436
Zm00001eb145230,-1,3,Zm00001e126405,174244164,174246978,174246978
Zm00001eb292780,-1,6,Zm00001e032132,169940836,169943447,169943264
Zm00001eb292780,-1,6,Zm00001e032132,169940836,169943447,169943447
Zm00001eb065030,-1,1,Zm00001e006424,306685156,306693548,306687871
Zm00001eb065030,-1,1,Zm00001e006424,306685156,306693548,306693073
Zm00001eb065030,-1,1,Zm00001e006424,306685156,306693548,306693548
Zm00001eb413800,-1,10,Zm00001e040018,64954001,64956177,64956177
Zm00001eb286530,-1,6,Zm00001e031521,152636176,152639859,152639859
Zm00001eb068300,-1,2,Zm00001e006732,5299155,5301965,5301965
Zm00001eb215930,1,5,Zm00001e012145,10486336,10491843,10486336
Zm00001eb227150,1,5,Zm00001e013194,59730154,59790337,59730154
Zm00001eb433820,1,10,Zm00001e041942,150625805,150631478,150625805
Zm00001eb165520,-1,4,Zm00001e108389,3776615,3777109,3777109
Zm00001eb434840,-1,scaf_30,Zm00001e158951,150281,170345,170345
Zm00001eb435340,1,scaf_34,Zm00001e160114,78487,79558,78487
Zm00001eb125900,1,3,Zm00001e017068,26067399,26071465,26067399
Zm00001eb125900,1,3,Zm00001e017068,26067399,26071465,26067418
Zm00001eb258130,1,5,Zm00001e016149,222690951,222696538,222690951
Zm00001eb263040,1,6,Zm00001e144985,20175183,20176022,20175183
Zm00001eb230110,1,5,Zm00001e013472,72091485,72095650,72091485
Zm00001eb102230,-1,2,Zm00001e010101,197100115,197103763,197103763
Zm00001eb102230,-1,2,Zm00001e010101,197100115,197103763,197103712
Zm00001eb102230,-1,2,Zm00001e010101,197100115,197103763,197103714
Zm00001eb415410,1,10,Zm00001e040177,76834359,76836833,76834359
Zm00001eb011880,1,1,Zm00001e101114,38574688,38575736,38574688
Zm00001eb318270,1,7,Zm00001e034681,144729270,144730271,144729270
Zm00001eb375810,1,9,Zm00001e036420,18494100,18495575,18494100
Zm00001eb270210,-1,6,Zm00001e147232,78891971,78892366,78892366
