Gene stable ID,Triticum aestivum gene stable ID,"Triticum aestivum orthology confidence [0 low, 1 high]"
AT1G08390,TraesCS4D02G025200,0
AT1G08390,TraesCS4B02G027500,0
AT1G08450,TraesCS3A02G399000,0
AT1G08450,TraesCS3B02G432000,0
AT1G08450,TraesCS3D02G393200,0
AT1G08460,TraesCS1B02G284500,0
AT1G08460,TraesCS1D02G274900,0
AT1G08460,TraesCS1A02G275300,0
AT1G08490,TraesCS4D02G120100,0
AT1G08500,,
AT1G08610,TraesCS1D02G152400,0
AT1G08610,TraesCS1B02G171194,0
AT1G08610,TraesCS1B02G171000,0
AT1G08610,TraesCS1A02G154100,0
AT1G08620,,
AT1G08640,,
AT1G08650,TraesCS6A02G375900,1
AT1G08650,TraesCS6B02G257800,0
AT1G08650,TraesCS6B02G413600,1
AT1G08650,TraesCS2D02G378100,0
AT1G08650,TraesCS6D02G360800,1
AT1G08650,TraesCS2B02G398900,1
AT1G08650,TraesCS6A02G223500,0
AT1G08650,TraesCS2A02G381600,0
AT1G08650,TraesCS6A02G375800,1
AT1G08650,TraesCS6D02G211900,0
AT1G08650,TraesCS6D02G360900,1
AT1G08650,TraesCS6B02G413500,1
AT1G08670,TraesCS3A02G358800,0
AT1G08670,TraesCS3B02G391600,0
AT1G08670,TraesCS3D02G353100,0
AT1G08680,TraesCS3B02G369400,0
AT1G08680,TraesCS3D02G331200,0
AT1G08680,TraesCS3A02G337800,0
AT1G08700,TraesCS3B02G218100,0
AT1G08700,TraesCS3A02G189100,0
AT1G08700,TraesCS3D02G192400,0
AT1G08710,TraesCS3A02G338500,0
AT1G08710,TraesCS3B02G370100,0
AT1G08710,TraesCS3D02G332000,0
AT1G08780,TraesCS5D02G388600,0
AT1G08790,TraesCS2D02G268500,0
AT1G08790,TraesCS2B02G288200,0
AT1G08790,TraesCS2A02G269500,0
AT1G08840,TraesCS2A02G451900,0
AT1G08840,TraesCS2D02G451700,0
AT1G08840,TraesCS2B02G473200,0
AT1G08845,TraesCS3A02G147000,0
AT1G08845,TraesCS1A02G220800,0
AT1G08845,TraesCS1B02G234100,0
AT1G08845,TraesCS1D02G222300,0
AT1G09080,,
AT1G09090,TraesCS3D02G187300,0
AT1G09090,TraesCS3A02G182900,0
AT1G09090,TraesCS5B02G099700,0
AT1G09090,TraesCS5D02G105900,0
AT1G09090,TraesCS4D02G352200,0
AT1G09090,TraesCS5A02G527600,0
AT1G09090,TraesCS4B02G358800,0
AT1G09090,TraesCS5A02G093600,0
AT1G09090,TraesCS3B02G212900,0
AT1G09420,TraesCS4B02G178700,0
AT1G09420,TraesCS4A02G126200,0
AT1G09420,TraesCS4D02G180300,0
AT1G09430,TraesCS5D02G097100,0
AT1G09430,TraesCS5A02G084700,0
AT1G09430,TraesCS4B02G144000,0
AT1G09430,TraesCS4D02G142600,0
AT1G09430,TraesCS4A02G172800,0
AT1G09430,TraesCS5B02G090600,0
AT1G09440,,
AT1G09450,TraesCS2D02G154700,0
AT1G09450,TraesCS2B02G174700,0
AT1G09450,TraesCS2A02G149600,0
AT1G09470,,
AT1G09480,TraesCS5D02G541100,0
AT1G09480,TraesCS5A02G517000,0
AT1G09480,TraesCS5B02G547000,0
AT1G09480,TraesCS4A02G331900,0
AT1G09480,TraesCS4A02G331600,0
AT1G09480,TraesCS5D02G540800,0
AT1G09480,TraesCS5B02G547200,0
AT1G09480,TraesCS4D02G343400,0
AT1G09480,TraesCS5B02G546700,0
AT1G09575,TraesCS3A02G340300,0
AT1G09580,TraesCS6A02G330200,0
AT1G09580,TraesCS7D02G170400,0
AT1G09580,TraesCS6B02G361000,0
AT1G09580,TraesCS6D02G309100,0
AT1G09580,TraesCS7A02G169500,0
AT1G09580,TraesCS7B02G074300,0
AT1G09630,,
AT1G09640,,
AT1G09700,TraesCS4A02G180400,0
AT1G09700,TraesCS4D02G132400,0
AT1G09700,TraesCS5D02G143500,0
AT1G09700,TraesCS5A02G149400,0
AT1G09700,TraesCS5B02G148100,0
AT1G09710,TraesCS6D02G327900,0
AT1G09710,TraesCS7D02G259400,0
AT1G09710,TraesCS7B02G156100,0
AT1G09710,TraesCS6A02G345400,0
AT1G09710,TraesCS6B02G378200,0
AT1G09710,TraesCS7A02G258600,0
AT1G09760,TraesCS5B02G544100,0
AT1G09760,TraesCS5B02G003200,0
AT1G09760,TraesCS4A02G329300,0
AT1G09760,TraesCS5B02G543700,0
AT1G09760,TraesCS5D02G544000,0
AT1G09770,TraesCS5B02G307500,0
AT1G09770,TraesCS5A02G307100,0
AT1G09770,TraesCS5D02G460800,0
AT1G09770,TraesCS5D02G314000,0
AT1G09770,TraesCS5A02G450800,0
AT1G09770,TraesCS5B02G459200,0
AT1G09790,TraesCS2B02G406700,0
AT1G09790,TraesCS6B02G185800,0
AT1G09790,TraesCS6B02G361700,0
AT1G09790,TraesCS6A02G158000,0
AT1G09790,TraesCS6A02G330900,0
AT1G09790,TraesCS2D02G386400,0
AT1G09790,TraesCS2A02G388600,0
AT1G09794,TraesCS5D02G126500,0
AT1G09794,TraesCS5B02G121200,0
AT1G09794,TraesCS5A02G119400,0
AT1G09860,,
AT1G09870,TraesCS5B02G486300,0
AT1G09870,TraesCS5A02G473400,0
AT1G09870,TraesCS5D02G486100,0
AT1G09890,TraesCS7A02G276300,1
AT1G09890,TraesCS7D02G276200,1
AT1G09890,TraesCS7B02G174100,1
AT1G09900,TraesCS4D02G296800,0
AT1G09900,TraesCS4B02G298000,0
AT1G09900,TraesCS2D02G313100,0
AT1G09900,TraesCS3D02G315600,0
AT1G09900,TraesCS3D02G489300,1
AT1G09900,TraesCS3A02G315900,0
AT1G09900,TraesCS4A02G007000,0
AT1G09900,TraesCS2A02G314900,0
AT1G09900,TraesCS2B02G333400,0
AT1G09900,TraesCS1A02G060500,0
AT1G09900,TraesCS3B02G543100,0
AT1G09900,TraesCS1B02G078800,0
AT1G09900,TraesCS3B02G351000,0
AT1G09900,TraesCS1D02G061400,0
AT1G10000,,
AT1G10010,TraesCS2A02G268200,0
AT1G10010,TraesCS2D02G256000,0
AT1G10010,TraesCS2B02G266600,0
AT1G10200,TraesCS5B02G107400,1
AT1G10200,TraesCS5A02G103100,1
AT1G10200,TraesCS5D02G115000,1
AT1G10210,TraesCS5B02G295300,0
AT1G10210,TraesCS7A02G422500,0
AT1G10210,TraesCS7D02G414700,0
AT1G10210,TraesCS7B02G322900,0
AT1G10210,TraesCS5D02G303300,0
AT1G10210,TraesCS6A02G118100,0
AT1G10210,TraesCS7A02G029700,0
AT1G10210,TraesCS7D02G414900,0
AT1G10210,TraesCS6B02G146300,0
AT1G10210,TraesCS5A02G295800,0
AT1G10210,TraesCS6D02G108100,0
AT1G10320,TraesCS5D02G431900,0
AT1G10320,TraesCS5A02G423300,0
AT1G10320,TraesCS5B02G425300,0
AT1G10330,,
AT1G10430,TraesCS6A02G183700,0
AT1G10430,TraesCS7A02G364400,0
AT1G10430,TraesCS7D02G358600,0
AT1G10430,TraesCS6B02G213200,0
AT1G10430,TraesCS7B02G263500,0
AT1G10430,TraesCS6D02G171400,0
AT1G10450,,
AT1G10500,TraesCS7A02G096700,0
AT1G10500,TraesCS4A02G396600,0
AT1G10500,TraesCS7D02G092800,0
AT1G10510,TraesCS7A02G194400,0
AT1G10510,TraesCS7D02G196000,0
AT1G10510,TraesCS7B02G100000,0
AT1G10800,,
AT1G10810,TraesCS6D02G127900,0
AT1G10810,TraesCS5B02G523200,0
AT1G10810,TraesCS2B02G356000,0
AT1G10810,TraesCS2A02G274700,0
AT1G10810,TraesCS5A02G331200,0
AT1G10810,TraesCS2A02G326100,0
AT1G10810,TraesCS2B02G355900,0
AT1G10810,TraesCS5B02G331500,0
AT1G10810,TraesCS2A02G274800,0
AT1G10810,TraesCS2B02G356100,0
AT1G10810,TraesCS2A02G325800,0
AT1G10810,TraesCS2B02G292100,0
AT1G10840,TraesCS2D02G278200,0
AT1G10840,TraesCS2A02G279200,0
AT1G10840,TraesCS2B02G296700,0
AT1G10850,TraesCS6A02G417300,0
AT1G10850,TraesCS6D02G402600,0
AT1G10850,TraesCS6B02G472100,0
AT1G10880,,
AT1G10890,TraesCS6A02G375600,0
AT1G10890,TraesCS4B02G289300,0
AT1G10890,TraesCS6D02G360500,0
AT1G10890,TraesCS4A02G014500,0
AT1G10890,TraesCS4D02G288400,0
AT1G10890,TraesCS6B02G413200,0
AT1G10940,TraesCS2D02G302500,0
AT1G10940,TraesCS3B02G413800,1
AT1G10940,TraesCS2A02G566700,1
AT1G10940,TraesCS2A02G303900,1
AT1G10940,TraesCS1D02G271000,0
AT1G10940,TraesCS1A02G270800,0
AT1G10940,TraesCS1B02G281100,0
AT1G10940,TraesCS2D02G577000,1
AT1G10940,TraesCS2B02G320500,0
AT1G10940,TraesCS2B02G630000,0
AT1G10940,TraesCS3D02G374300,0
AT1G10940,TraesCS3A02G381100,0
AT1G10950,TraesCS4D02G093000,0
AT1G10950,TraesCS5A02G111400,0
AT1G10950,TraesCS4B02G096600,0
AT1G10950,TraesCS4A02G217900,0
AT1G10950,TraesCS5D02G128300,0
AT1G10950,TraesCS5B02G119400,0
AT1G11000,TraesCS4D02G093200,0
AT1G11000,TraesCS4B02G096900,0
AT1G11000,TraesCS4A02G218100,0
AT1G11020,TraesCS7B02G176700,0
AT1G11020,TraesCS7D02G282300,0
AT1G11020,TraesCS7A02G283700,0
AT1G11040,TraesCS1D02G267500,0
AT1G11040,TraesCS6A02G421300,0
AT1G11040,TraesCS1B02G278300,0
AT1G11040,TraesCS3A02G386400,0
AT1G11040,TraesCS1A02G267600,0
AT1G11040,TraesCS3D02G379400,0
AT1G11040,TraesCS3B02G418500,0
AT1G11050,TraesCS1D02G264600,0
AT1G11050,TraesCS3D02G401800,0
AT1G11050,TraesCS3A02G406600,0
AT1G11050,TraesCS1B02G275100,0
AT1G11050,TraesCS1A02G264400,0
AT1G11050,TraesCS3B02G440300,0
AT1G11100,TraesCS3A02G317700,0
AT1G11100,TraesCS3B02G348200,0
AT1G11100,TraesCS3D02G313600,0
AT1G11110,TraesCS3A02G022800,0
AT1G11110,TraesCS4B02G232300,0
AT1G11110,TraesCS4D02G233600,0
AT1G11110,TraesCS3B02G022300,0
AT1G11110,TraesCS3D02G023500,0
AT1G11110,TraesCS4A02G076400,0
AT1G11190,TraesCS2A02G527100,0
AT1G11190,TraesCS2B02G557700,0
AT1G11190,TraesCS2D02G530000,0
AT1G11200,TraesCSU02G015600,0
AT1G11200,TraesCS2A02G232800,0
AT1G11200,TraesCS2D02G232700,0
AT1G11200,TraesCS2D02G356400,0
AT1G11200,TraesCS2A02G357600,0
AT1G11200,TraesCS2B02G376800,0
AT1G11290,TraesCS7D02G057100,1
AT1G11290,TraesCS7A02G062500,1
AT1G11290,TraesCS4A02G426800,1
AT1G11300,TraesCS2B02G071900,0
AT1G11300,TraesCS2B02G021800,0
AT1G11300,TraesCS7D02G039300,0
AT1G11300,TraesCS1B02G377500,0
AT1G11300,TraesCS2A02G211300,0
AT1G11300,TraesCS7B02G427800,0
AT1G11300,TraesCS7D02G166200,0
AT1G11300,TraesCS3B02G001200,0
AT1G11420,,
AT1G11430,TraesCS7D02G303900,0
AT1G11430,TraesCS7A02G307000,0
AT1G11430,TraesCS7B02G207300,0
AT1G11490,,
AT1G11500,,
AT1G11630,TraesCS3A02G326500,0
AT1G11650,TraesCS6D02G081700,0
AT1G11650,TraesCS6A02G100800,0
AT1G11650,TraesCS2B02G247400,0
AT1G11650,TraesCS7A02G295700,0
AT1G11650,TraesCS2A02G473000,0
AT1G11650,TraesCS2D02G227900,0
AT1G11650,TraesCS2A02G221900,0
AT1G11650,TraesCS2B02G495700,0
AT1G11650,TraesCS2D02G472700,0
AT1G11650,TraesCS2A02G256500,0
AT1G11650,TraesCS7B02G199000,0
AT1G11650,TraesCS2D02G266400,0
AT1G11650,TraesCS6B02G128900,0
AT1G11740,TraesCS2B02G274300,0
AT1G11740,TraesCS2A02G224100,0
AT1G11740,TraesCS2D02G230400,0
AT1G11750,TraesCS4A02G149900,0
AT1G11750,TraesCS4D02G157200,0
AT1G11750,TraesCS4B02G165100,0
AT1G11760,,
AT1G11765,,
AT1G11880,TraesCS2D02G460300,0
AT1G11880,TraesCS2B02G481700,0
AT1G11880,TraesCS2A02G460000,0
AT1G11890,TraesCS3B02G184700,0
AT1G11890,TraesCS5A02G428800,0
AT1G11890,TraesCS3D02G165300,0
AT1G11890,TraesCS3A02G157800,0
AT1G11890,TraesCS5B02G430800,0
AT1G11890,TraesCS5D02G436900,0
AT1G11910,,
AT1G11915,,
AT1G11960,TraesCS1D02G029500,0
AT1G11960,TraesCS1A02G034100,0
AT1G11960,TraesCS3D02G201300,0
AT1G11960,TraesCS3B02G231400,0
AT1G11960,TraesCS1B02G036500,0
AT1G11960,TraesCS1D02G035600,0
AT1G11960,TraesCS1A02G029300,0
AT1G11970,,
AT1G12120,,
AT1G12130,TraesCS6A02G150100,0
AT1G12130,TraesCS4B02G370400,0
AT1G12130,TraesCS4D02G360900,1
AT1G12130,TraesCS6D02G139800,0
AT1G12130,TraesCS4D02G361000,0
AT1G12130,TraesCS4B02G370200,0
AT1G12130,TraesCS4B02G370500,0
AT1G12130,TraesCS5A02G536500,0
AT1G12130,TraesCS5A02G536600,0
AT1G12130,TraesCS1D02G213900,0
AT1G12130,TraesCS1B02G224600,0
AT1G12130,TraesCS1A02G210600,0
AT1G12130,TraesCS5A02G534500,1
AT1G12130,TraesCS4D02G360800,0
AT1G12130,TraesCS4B02G366800,1
AT1G12150,TraesCS5B02G103500,0
AT1G12150,TraesCS5A02G098800,0
AT1G12150,TraesCS4A02G188200,0
AT1G12150,TraesCS5D02G110400,0
AT1G12150,TraesCS4B02G127500,0
AT1G12160,TraesCS6A02G150100,0
AT1G12160,TraesCS4B02G370400,0
AT1G12160,TraesCS4D02G360900,0
AT1G12160,TraesCS6D02G139800,0
AT1G12160,TraesCS4D02G361000,0
AT1G12160,TraesCS4B02G370200,0
AT1G12160,TraesCS4B02G370500,0
AT1G12160,TraesCS5A02G536500,0
AT1G12160,TraesCS5A02G536600,0
AT1G12160,TraesCS1D02G213900,0
AT1G12160,TraesCS1B02G224600,0
AT1G12160,TraesCS1A02G210600,0
AT1G12160,TraesCS5A02G534500,0
AT1G12160,TraesCS4D02G360800,0
AT1G12160,TraesCS4B02G366800,0
AT1G12170,,
AT1G12180,,
AT1G12211,,
AT1G12220,TraesCS2A02G545300,0
AT1G12220,TraesCS2D02G380800,0
AT1G12220,TraesCS6D02G295700,0
AT1G12220,TraesCS2B02G575800,0
AT1G12220,TraesCS5B02G024800,0
AT1G12220,TraesCS2A02G384100,0
AT1G12220,TraesCS4B02G013300,0
AT1G12220,TraesCS4D02G221600,0
AT1G12220,TraesCS4A02G082800,0
AT1G12220,TraesCS2D02G380600,0
AT1G12220,TraesCS2A02G384000,0
AT1G12220,TraesCS1B02G402200,0
AT1G12220,TraesCS7A02G564000,0
AT1G12220,TraesCS2D02G380400,0
AT1G12220,TraesCS2B02G401300,0
AT1G12220,TraesCS3D02G502400,0
AT1G12220,TraesCS2D02G380500,0
AT1G12220,TraesCS7D02G520800,0
AT1G12220,TraesCS3B02G557300,0
AT1G12220,TraesCS3D02G502800,0
AT1G12220,TraesCS4B02G221200,0
AT1G12220,TraesCSU02G153200,0
AT1G12300,TraesCS6B02G114312,0
AT1G12320,,
AT1G12440,TraesCS5D02G437800,0
AT1G12440,TraesCS5B02G432700,0
AT1G12440,TraesCS5D02G436400,0
AT1G12440,TraesCS1D02G131000,0
AT1G12440,TraesCS2A02G239100,0
AT1G12440,TraesCS2B02G262800,0
AT1G12440,TraesCS5B02G430300,0
AT1G12440,TraesCS2D02G246800,0
AT1G12440,TraesCS5A02G429800,0
AT1G12440,TraesCS5A02G428400,0
AT1G12440,TraesCS1A02G134300,0
AT1G12440,TraesCS5A02G430800,0
AT1G12450,TraesCS2D02G240200,0
AT1G12450,TraesCS2B02G256700,0
AT1G12450,TraesCS2A02G237600,0
AT1G12750,TraesCS1D02G187500,0
AT1G12750,TraesCS4D02G350300,0
AT1G12750,TraesCS1B02G196600,0
AT1G12750,TraesCS4B02G356600,0
AT1G12750,TraesCS1A02G188900,0
AT1G12750,TraesCS4A02G179600,0
AT1G12750,TraesCS5A02G526000,0
AT1G12750,TraesCS2D02G398500,0
AT1G12750,TraesCS2A02G401000,0
AT1G12750,TraesCS2B02G419100,0
AT1G12760,TraesCS2D02G238200,0
AT1G12760,TraesCS2A02G401400,0
AT1G12760,TraesCS2D02G398700,0
AT1G12760,TraesCS6D02G236900,0
AT1G12760,TraesCS6A02G255700,0
AT1G12760,TraesCS2A02G234100,0
AT1G12760,TraesCS2B02G419400,0
AT1G12760,TraesCS6B02G269900,0
AT1G12850,TraesCS4A02G160800,0
AT1G12850,TraesCS4B02G148700,0
AT1G12850,TraesCS4D02G149600,0
AT1G12855,TraesCS7D02G308300,0
AT1G12855,TraesCS7A02G311800,0
AT1G12855,TraesCS7B02G211600,0
AT1G12855,TraesCS4B02G051500,0
AT1G12855,TraesCS4A02G263300,0
AT1G12855,TraesCS4D02G051600,0
AT1G12870,TraesCS7D02G308300,0
AT1G12870,TraesCS7A02G311800,0
AT1G12870,TraesCS7B02G211600,0
AT1G12870,TraesCS4B02G051500,0
AT1G12870,TraesCS4A02G263300,0
AT1G12870,TraesCS4D02G051600,0
AT1G12880,TraesCS2A02G288600,0
AT1G12880,TraesCS2B02G305400,0
AT1G12880,TraesCS2D02G286800,0
AT1G12960,,
AT1G12970,TraesCS1A02G190500,0
AT1G12970,TraesCS7A02G247900,0
AT1G12970,TraesCS7D02G246700,0
AT1G13030,TraesCS1D02G331000,0
AT1G13030,TraesCS1B02G342400,0
AT1G13030,TraesCS1A02G328700,0
AT1G13040,TraesCS2B02G112700,0
AT1G13040,TraesCS2D02G095900,0
AT1G13040,TraesCS2A02G097300,0
AT1G13150,TraesCS6A02G210500,0
AT1G13150,TraesCS6B02G239400,0
AT1G13150,TraesCS6D02G193600,0
AT1G13160,TraesCS2D02G481100,0
AT1G13160,TraesCS5B02G265000,0
AT1G13160,TraesCS5A02G265300,0
AT1G13160,TraesCS2A02G481000,0
AT1G13160,TraesCS5D02G273200,0
AT1G13160,TraesCS2B02G506700,0
AT1G13450,TraesCS2B02G363200,0
AT1G13450,TraesCS2A02G320100,0
AT1G13460,TraesCS5D02G394900,0
AT1G13460,TraesCS5D02G290200,0
AT1G13460,TraesCS1B02G398300,0
AT1G13460,TraesCS2A02G320700,1
AT1G13460,TraesCS4A02G341600,1
AT1G13460,TraesCS7A02G313600,1
AT1G13580,TraesCS5B02G195000,0
AT1G13580,TraesCS5A02G193100,0
AT1G13580,TraesCS6A02G289300,0
AT1G13580,TraesCS5D02G197000,0
AT1G13580,TraesCS6D02G269600,0
AT1G13580,TraesCS6B02G319400,0
AT1G13580,TraesCS5B02G188300,0
AT1G13580,TraesCS5D02G202300,0
AT1G13580,TraesCS5A02G194400,0
AT1G13580,TraesCS5A02G188700,0
AT1G13580,TraesCS1D02G038800,0
AT1G13580,TraesCS5B02G189800,0
AT1G13580,TraesCS5A02G205900,0
AT1G13580,TraesCS5B02G188100,0
AT1G13590,,
AT1G13760,,
AT1G13770,TraesCS4D02G246900,0
AT1G13770,TraesCS4B02G247600,0
AT1G13770,TraesCS4A02G057400,0
AT1G13800,TraesCS6A02G372400,0
AT1G13800,TraesCS7B02G051800,0
AT1G13800,TraesCS6B02G410200,0
AT1G13800,TraesCS7A02G148000,0
AT1G13800,TraesCS7D02G149900,0
AT1G13800,TraesCS6D02G356500,0
AT1G13800,TraesCSU02G272807,0
AT1G13810,,
AT1G13870,TraesCS5B02G497100,0
AT1G13870,TraesCS5D02G497400,0
AT1G13870,TraesCS5A02G483800,0
AT1G13880,TraesCS5D02G120400,0
AT1G13880,TraesCS5A02G106500,0
AT1G13880,TraesCS5B02G110700,0
AT1G13900,TraesCS2D02G544400,0
AT1G13900,TraesCS2D02G262000,0
AT1G13900,TraesCS5A02G442400,0
AT1G13900,TraesCS2B02G573000,0
AT1G13900,TraesCS5B02G446500,0
AT1G13900,TraesCS5D02G449800,0
AT1G13900,TraesCS2B02G280200,0
AT1G13900,TraesCS2A02G262000,0
AT1G13910,TraesCS4B02G249600,0
AT1G13910,TraesCS4D02G249800,0
AT1G13910,TraesCS4A02G055000,1
AT1G14010,TraesCS2D02G161400,1
AT1G14010,TraesCS2A02G155600,1
AT1G14010,TraesCS2B02G180800,0
AT1G14020,TraesCS4D02G284800,0
AT1G14020,TraesCS4A02G018000,0
AT1G14020,TraesCS4B02G286100,0
AT1G14140,TraesCS2A02G317100,0
AT1G14140,TraesCS2D02G315000,0
AT1G14140,TraesCS2B02G335300,0
AT1G14150,,
AT1G14200,TraesCS5B02G164100,0
AT1G14200,TraesCS6B02G318600,0
AT1G14200,TraesCS7D02G387300,0
AT1G14200,TraesCS7D02G246300,0
AT1G14200,TraesCS6A02G288800,0
AT1G14200,TraesCS6D02G160300,0
AT1G14200,TraesCS5D02G171400,0
AT1G14200,TraesCS6B02G198800,0
AT1G14200,TraesCS7A02G391700,0
AT1G14200,TraesCS7B02G144100,0
AT1G14200,TraesCS7A02G247700,0
AT1G14200,TraesCS7B02G293600,0
AT1G14200,TraesCS5A02G167100,0
AT1G14205,TraesCS4D02G285000,0
AT1G14205,TraesCS4A02G017800,0
AT1G14205,TraesCS4B02G286300,0
AT1G14270,TraesCS5A02G228100,0
AT1G14270,TraesCS5D02G239500,0
AT1G14270,TraesCS5B02G226900,0
AT1G14280,,
AT1G14300,TraesCS1B02G052400,0
AT1G14300,TraesCS1A02G039400,0
AT1G14300,TraesCSU02G006400,0
AT1G14310,TraesCS7D02G039600,0
AT1G14310,TraesCS7A02G043900,0
AT1G14310,TraesCS4A02G444500,0
AT1G14310,TraesCS4A02G444600,0
AT1G14315,TraesCS7D02G308300,0
AT1G14315,TraesCS7A02G311800,0
AT1G14315,TraesCS7B02G211600,0
AT1G14315,TraesCS4B02G051500,0
AT1G14315,TraesCS4A02G263300,0
AT1G14315,TraesCS4D02G051600,0
AT1G14320,TraesCS4B02G108400,0
AT1G14320,TraesCS1B02G132700,0
AT1G14320,TraesCS4D02G105600,0
AT1G14320,TraesCS4A02G204800,0
AT1G14320,TraesCS1D02G114100,0
AT1G14320,TraesCS1A02G112500,0
AT1G14420,,
AT1G14430,,
AT1G14460,TraesCS4D02G086000,0
AT1G14460,TraesCS4B02G090000,0
AT1G14460,TraesCS4A02G226500,0
AT1G14470,TraesCS3B02G453700,0
AT1G14470,TraesCS6B02G369800,0
AT1G14470,TraesCS6B02G369856,0
AT1G14470,TraesCS6A02G338900,0
AT1G14470,TraesCS3D02G414000,0
AT1G14470,TraesCS3A02G418500,0
AT1G14490,TraesCS5B02G243200,0
AT1G14490,TraesCS5D02G252500,0
AT1G14490,TraesCS5A02G245800,0
AT1G14500,,
AT1G14660,TraesCS2A02G133600,0
AT1G14660,TraesCS2A02G034700,0
AT1G14660,TraesCS3A02G023200,0
AT1G14660,TraesCSU02G002700,0
AT1G14660,TraesCS2D02G135600,0
AT1G14660,TraesCS7A02G462000,0
AT1G14660,TraesCS7B02G475500,0
AT1G14660,TraesCS3D02G022900,0
AT1G14660,TraesCS7A02G397700,0
AT1G14660,TraesCS3B02G021600,0
AT1G14670,TraesCS4D02G232300,0
AT1G14670,TraesCS4A02G074900,0
AT1G14686,TraesCS5B02G296700,0
AT1G14686,TraesCS5A02G297400,0
AT1G14686,TraesCS5D02G304500,0
AT1G14687,TraesCS4A02G226800,0
AT1G14687,TraesCS4D02G086300,0
AT1G14687,TraesCS4B02G089700,0
AT1G14990,TraesCS2B02G498400,0
AT1G14990,TraesCS2A02G474800,0
AT1G14990,TraesCS3D02G218500,0
AT1G14990,TraesCS3A02G216500,0
AT1G14990,TraesCS3B02G246800,0
AT1G14990,TraesCS2D02G475000,0
AT1G15000,TraesCS1B02G452400,0
AT1G15000,TraesCS1A02G423200,0
AT1G15000,TraesCS1B02G452800,0
AT1G15000,TraesCS1D02G431800,0
AT1G15000,TraesCS1A02G421600,0
AT1G15000,TraesCS2A02G070200,0
AT1G15000,TraesCS1B02G455300,0
AT1G15000,TraesCS1A02G421200,0
AT1G15000,TraesCS2D02G066600,0
AT1G15000,TraesCS1D02G429600,0
AT1G15000,TraesCS1D02G429200,0
AT1G15060,TraesCS3B02G293700,0
AT1G15060,TraesCS3D02G260800,0
AT1G15060,TraesCS3A02G260600,0
AT1G15080,TraesCS1B02G393200,0
AT1G15080,TraesCS3D02G058900,0
AT1G15080,TraesCS3D02G242700,0
AT1G15080,TraesCS7A02G330800,0
AT1G15080,TraesCS5B02G546500,0
AT1G15080,TraesCS1A02G373000,0
AT1G15080,TraesCS2A02G485500,0
AT1G15080,TraesCS3B02G270800,0
AT1G15080,TraesCS1D02G379800,0
AT1G15080,TraesCS4A02G417500,0
AT1G15080,TraesCS3A02G260300,0
AT1G15080,TraesCS3A02G242700,0
AT1G15080,TraesCS7B02G241600,0
AT1G15080,TraesCS7D02G339000,0
AT1G15080,TraesCS5D02G184800,0
AT1G15080,TraesCS5B02G178200,0
AT1G15080,TraesCS3B02G293300,0
AT1G15080,TraesCS7D02G066700,0
AT1G15080,TraesCS5A02G180300,0
AT1G15080,TraesCS3D02G260400,0
AT1G15140,TraesCS2A02G102500,0
AT1G15140,TraesCS3B02G020200,0
AT1G15140,TraesCS3A02G024600,0
AT1G15140,TraesCS2D02G102000,0
AT1G15140,TraesCS2B02G119600,0
AT1G15150,TraesCS1D02G388600,0
AT1G15150,TraesCS3B02G255200,0
AT1G15150,TraesCS3A02G229400,0
AT1G15150,TraesCS3D02G227600,0
AT1G15150,TraesCS3A02G265100,0
AT1G15150,TraesCS3D02G265400,0
AT1G15150,TraesCS1A02G380900,0
AT1G15150,TraesCS3B02G298700,0
AT1G15150,TraesCSU02G003900,0
AT1G15165,,
AT1G15170,TraesCS1D02G388600,0
AT1G15170,TraesCS3B02G255200,0
AT1G15170,TraesCS3A02G229400,0
AT1G15170,TraesCS3D02G227600,0
AT1G15170,TraesCS3A02G265100,0
AT1G15170,TraesCS3D02G265400,0
AT1G15170,TraesCS1A02G380900,0
AT1G15170,TraesCS3B02G298700,0
AT1G15170,TraesCSU02G003900,0
AT1G15230,,
AT1G15240,TraesCS1A02G422400,0
AT1G15240,TraesCS1B02G453700,0
AT1G15240,TraesCS1D02G430600,0
AT1G15270,,
AT1G15280,TraesCS3D02G216000,0
AT1G15280,TraesCS3A02G213600,0
AT1G15280,TraesCS1A02G352000,0
AT1G15280,TraesCS1B02G371100,0
AT1G15280,TraesCS3B02G244300,0
AT1G15320,,
AT1G15330,TraesCS6B02G160900,0
AT1G15330,TraesCS6A02G132700,0
AT1G15330,TraesCS6D02G122400,0
AT1G15420,TraesCS3B02G265100,0
AT1G15420,TraesCS3A02G234700,0
AT1G15420,TraesCS3D02G235100,0
AT1G15430,TraesCS3B02G249800,0
AT1G15430,TraesCS3D02G233100,0
AT1G15430,TraesCS3A02G219400,0
AT1G15530,,
AT1G15540,,
AT1G15580,,
AT1G15590,TraesCS6D02G328700,0
AT1G15590,TraesCS3D02G122200,0
AT1G15590,TraesCS1D02G119700,0
AT1G15590,TraesCS3B02G139600,0
AT1G15590,TraesCS1A02G118800,0
AT1G15590,TraesCS5A02G183200,0
AT1G15590,TraesCS5D02G188300,0
AT1G15590,TraesCS5B02G181400,0
AT1G15590,TraesCS6A02G346000,0
AT1G15590,TraesCS3A02G120100,0
AT1G15590,TraesCS6B02G379400,0
AT1G15590,TraesCS6B02G378600,0
AT1G15590,TraesCS1B02G138300,0
AT1G15700,TraesCS2D02G229600,0
AT1G15700,TraesCS2B02G273900,1
