Gene stable ID,GO term name,GO term definition,GO term accession,GO term evidence code,GO domain
TraesCS1A02G443700,U6 snRNP,"A ribonucleoprotein complex that contains small nuclear RNA U6, the Lsm2-8 heptameric ring complex, as well as several proteins that are unique to the U6 snRNP, most of which remain associated with the U6 snRNA both while the U6 snRNP is free or assembled into the U4/U6 snRNP or into a series of spliceosomal complexes.",GO:0005688,IEA,cellular_component
TraesCS1B02G014400,defense response,"Reactions, triggered in response to the presence of a foreign body or the occurrence of an injury, which result in restriction of damage to the organism attacked or prevention/recovery from the infection caused by the attack.",GO:0006952,IEA,biological_process
TraesCS1B02G014400,ADP binding,"Binding to ADP, adenosine 5'-diphosphate.",GO:0043531,IEA,molecular_function
TraesCS1B02G014500,defense response,"Reactions, triggered in response to the presence of a foreign body or the occurrence of an injury, which result in restriction of damage to the organism attacked or prevention/recovery from the infection caused by the attack.",GO:0006952,IEA,biological_process
TraesCS1B02G014500,ADP binding,"Binding to ADP, adenosine 5'-diphosphate.",GO:0043531,IEA,molecular_function
TraesCS1B02G033900,serine-type endopeptidase inhibitor activity,"Binds to and stops, prevents or reduces the activity of serine-type endopeptidases, enzymes that catalyze the hydrolysis of nonterminal peptide bonds in a polypeptide chain; a serine residue (and a histidine residue) are at the active center of the enzyme.",GO:0004867,IEA,molecular_function
TraesCS1B02G033900,response to wounding,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating damage to the organism.",GO:0009611,IEA,biological_process
TraesCS1B02G034000,serine-type endopeptidase inhibitor activity,"Binds to and stops, prevents or reduces the activity of serine-type endopeptidases, enzymes that catalyze the hydrolysis of nonterminal peptide bonds in a polypeptide chain; a serine residue (and a histidine residue) are at the active center of the enzyme.",GO:0004867,IEA,molecular_function
TraesCS1B02G034000,response to wounding,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating damage to the organism.",GO:0009611,IEA,biological_process
TraesCS1B02G071700,nucleic acid binding,Binding to a nucleic acid.,GO:0003676,IEA,molecular_function
TraesCS1B02G071700,,,,,
TraesCS1B02G071800,integral component of membrane,The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane.,GO:0016021,IEA,cellular_component
TraesCS1B02G071800,chloroplast thylakoid membrane,The pigmented membrane of a chloroplast thylakoid. An example of this component is found in Arabidopsis thaliana.,GO:0009535,IEA,cellular_component
TraesCS1B02G071800,seedling development,"The process whose specific outcome is the progression of the seedling over time, beginning with seed germination and ending when the first adult leaves emerge.",GO:0090351,IEA,biological_process
TraesCS1B02G071800,thylakoid membrane organization,"A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the thylakoid membrane.",GO:0010027,IEA,biological_process
TraesCS1B02G081400,zinc ion binding,Binding to a zinc ion (Zn).,GO:0008270,IEA,molecular_function
TraesCS1B02G081500,transferase activity,"Catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as the acceptor). Transferase is the systematic name for any enzyme of EC class 2.",GO:0016740,IEA,molecular_function
TraesCS1B02G101100,oxidoreductase activity,"Catalysis of an oxidation-reduction (redox) reaction, a reversible chemical reaction in which the oxidation state of an atom or atoms within a molecule is altered. One substrate acts as a hydrogen or electron donor and becomes oxidized, while the other acts as hydrogen or electron acceptor and becomes reduced.",GO:0016491,IEA,molecular_function
TraesCS1B02G101200,,,,,
TraesCS1B02G101200,protein binding,Binding to a protein.,GO:0005515,IEA,molecular_function
TraesCS1B02G105200,protein binding,Binding to a protein.,GO:0005515,IEA,molecular_function
TraesCS1B02G105300,,,,,
TraesCS1B02G115400,metal ion binding,Binding to a metal ion.,GO:0046872,IEA,molecular_function
TraesCS1B02G115400,cytoplasm,"The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures.",GO:0005737,IEA,cellular_component
TraesCS1B02G115500,protein binding,Binding to a protein.,GO:0005515,IEA,molecular_function
TraesCS1B02G117100,negative regulation of translation,"Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of proteins by the translation of mRNA or circRNA.",GO:0017148,IEA,biological_process
TraesCS1B02G117100,rRNA N-glycosylase activity,Catalysis of the hydrolysis of the N-glycosylic bond at A-4324 in 28S rRNA from rat ribosomes or corresponding sites in 28S RNA from other species.,GO:0030598,IEA,molecular_function
TraesCS1B02G117200,,,,,
TraesCS1B02G136500,,,,,
TraesCS1B02G136600,integral component of membrane,The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane.,GO:0016021,IEA,cellular_component
TraesCS1B02G159600,integral component of membrane,The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane.,GO:0016021,IEA,cellular_component
TraesCS1B02G159700,,,,,
TraesCS1B02G185200,membrane,A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it.,GO:0016020,IEA,cellular_component
TraesCS1B02G185200,cellulose synthase (UDP-forming) activity,"Catalysis of the reaction: UDP-glucose + ((1,4)-beta-D-glucosyl)(n) = UDP + ((1,4)-beta-D-glucosyl)(n+1).",GO:0016760,IEA,molecular_function
TraesCS1B02G185200,cellulose biosynthetic process,"The chemical reactions and pathways resulting in the formation of cellulose, a linear beta1-4 glucan of molecular mass 50-400 kDa with the pyranose units in the -4C1 conformation.",GO:0030244,IEA,biological_process
TraesCS1B02G185300,phototropism,"The movement of an organism, or part of an organism, in response to a light stimulus, usually toward or away from it.",GO:0009638,IEA,biological_process
TraesCS1B02G199200,protein binding,Binding to a protein.,GO:0005515,IEA,molecular_function
TraesCS1B02G199300,heme binding,"Binding to a heme, a compound composed of iron complexed in a porphyrin (tetrapyrrole) ring.",GO:0020037,IEA,molecular_function
TraesCS1B02G204500,,,,,
TraesCS1B02G204600,protein binding,Binding to a protein.,GO:0005515,IEA,molecular_function
TraesCS1B02G219500,ubiquitin-protein transferase activity,"Catalysis of the transfer of ubiquitin from one protein to another via the reaction X-Ub + Y --> Y-Ub + X, where both X-Ub and Y-Ub are covalent linkages.",GO:0004842,IEA,molecular_function
TraesCS1B02G219500,nucleus,"A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent.",GO:0005634,IEA,cellular_component
TraesCS1B02G219500,protein ubiquitination,The process in which one or more ubiquitin groups are added to a protein.,GO:0016567,IEA,biological_process
TraesCS1B02G219500,interstrand cross-link repair,"Removal of a DNA interstrand crosslink (a covalent attachment of DNA bases on opposite strands of the DNA) and restoration of the DNA. DNA interstrand crosslinks occur when both strands of duplex DNA are covalently tethered together (e.g. by an exogenous or endogenous agent), thus preventing the strand unwinding necessary for essential DNA functions such as transcription and replication.",GO:0036297,IEA,biological_process
TraesCS1B02G219500,protein binding,Binding to a protein.,GO:0005515,IEA,molecular_function
TraesCS1B02G219600,phosphatase activity,"Catalysis of the hydrolysis of phosphoric monoesters, releasing inorganic phosphate.",GO:0016791,IEA,molecular_function
TraesCS1B02G219600,arsenate reductase (glutaredoxin) activity,"Catalysis of the reaction: arsenate + reduced glutaredoxin = arsenite + oxidized glutaredoxin. Glutaredoxin functions as the electron donor for arsenate reduction. The electron flow therefore is ( NADPH -> glutathione reductase (EC:1.6.4.2) -> ) glutathione -> glutaredoxin -> arsenate reductase, i.e. glutathione is reduced by glutathione reductase and glutaredoxin is reduced by glutathione.",GO:0008794,IEA,molecular_function
TraesCS1B02G219600,nucleus,"A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent.",GO:0005634,IBA,cellular_component
TraesCS1B02G219600,cytoplasm,"The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures.",GO:0005737,IBA,cellular_component
TraesCS1B02G219600,protein tyrosine phosphatase activity,Catalysis of the reaction: protein tyrosine phosphate + H2O = protein tyrosine + phosphate.,GO:0004725,IBA,molecular_function
TraesCS1B02G220000,protein glycosylation,"A protein modification process that results in the addition of a carbohydrate or carbohydrate derivative unit to a protein amino acid, e.g. the addition of glycan chains to proteins.",GO:0006486,IEA,biological_process
